PERMNO,date,MSFT,CRSPVWRET
10107,19920610,-0.021739,-0.00702
10107,19920611,-0.04,0.002347
10107,19920612,0.041667,0.002516
10107,19920615,0.01,-0.000189
10107,19920616,-0.039604,-0.004509
10107,19920617,-0.005155,-0.015123
10107,19920618,-0.001727,-0.004253
10107,19920619,0.017301,0.006212
10107,19920622,0.010204,-0.002611
10107,19920623,-0.010101,0.002994
10107,19920624,-0.017007,-0.001137
10107,19920625,-0.031142,-0.001575
10107,19920626,-0.046429,0.000723
10107,19920629,0.082397,0.013168
10107,19920630,-0.031142,0.00163
10107,19920701,0.030357,0.010085
10107,19920702,-0.031196,-0.002419
10107,19920706,-0.005367,0.004066
10107,19920707,-0.021583,-0.009928
10107,19920708,0.009191,0.001544
10107,19920709,0.005464,0.009397
10107,19920710,0.005435,0.002065
10107,19920713,0.009009,0.001621
10107,19920714,0.016071,0.006365
10107,19920715,0.005272,-0.000692
10107,19920716,0.01049,0.000977
10107,19920717,-0.027682,-0.004957
10107,19920720,-0.014235,-0.004796
10107,19920721,0.036101,0.001226
10107,19920722,-0.02439,-0.006405
10107,19920723,0.014286,0.00242
10107,19920724,0.024648,-0.000374
10107,19920727,0.003436,0.00046
10107,19920728,0.013699,0.012868
10107,19920729,0,0.010273
10107,19920730,-0.011824,0.003703
10107,19920731,-0.005128,0.00184
10107,19920803,0.013746,0.002296
10107,19920804,0.001695,-0.000991
10107,19920805,-0.025381,-0.004968
10107,19920806,-0.006944,-0.003484
10107,19920807,-0.01049,-0.002138
10107,19920810,0.001767,0.000168
10107,19920811,0.007055,-0.001202
10107,19920812,-0.005254,-0.003152
10107,19920813,-0.001761,0.000398
10107,19920814,0.001764,0.004852
10107,19920817,-0.021127,0.001964
10107,19920818,0,0.000837
10107,19920819,-0.003597,-0.006133
10107,19920820,0.016245,-0.000376
10107,19920821,-0.008881,-0.007051
10107,19920824,-0.010753,-0.010951
10107,19920825,0.019928,0.000546
10107,19920826,0.017762,0.004814
10107,19920827,0.027923,0.002197
10107,19920828,0.010187,0.002434
10107,19920831,0.001681,-0.001002
10107,19920901,0,0.004349
10107,19920902,0.011745,0.005338
10107,19920903,0.016584,0.001435
10107,19920904,-0.008157,-0.001881
10107,19920908,0.009868,-0.005564
10107,19920909,0.017915,0.003931
10107,19920910,0.0112,0.008037
10107,19920911,-0.003165,0.000205
10107,19920914,0.038095,0.013743
10107,19920915,-0.006116,-0.010773
10107,19920916,-0.010769,-0.000823
10107,19920917,0.009331,0.000305
10107,19920918,-0.015408,0.005143
10107,19920921,-0.00939,-0.001371
10107,19920922,-0.017378,-0.010043
10107,19920923,0.017685,-0.000416
10107,19920924,0.014218,0.003435
10107,19920925,-0.018692,-0.010147
10107,19920928,-0.022222,0.002974
10107,19920929,0.022727,0.000966
10107,19920930,0.022222,0.003642
10107,19921001,-0.01087,-0.004258
10107,19921002,-0.010989,-0.012346
10107,19921005,0.038095,-0.007906
10107,19921006,0.009174,0.001582
10107,19921007,-0.016667,-0.00536
10107,19921008,0.027735,0.007877
10107,19921009,-0.011994,-0.010083
10107,19921012,0.018209,0.009071
10107,19921013,0.004471,0.00453
10107,19921014,-0.008902,0.000253
10107,19921015,0.011976,0.000912
10107,19921016,0.010355,0.004334
10107,19921019,0.029283,0.008911
10107,19921020,0,0.001843
10107,19921021,0.024182,0.001445
10107,19921022,-0.002778,-0.001529
10107,19921023,-0.012535,-0.00111
10107,19921026,0.015515,0.008031
10107,19921027,-0.022222,0.000672
10107,19921028,0.005682,0.004809
10107,19921029,0.016949,0.002814
10107,19921030,-0.013889,-0.003089
10107,19921102,0.009859,0.007902
10107,19921103,-0.015342,-0.004744
10107,19921104,0.002833,-0.004687
10107,19921105,0.038136,0.004478
10107,19921106,0.009524,0.000003
10107,19921109,-0.009434,0.003186
10107,19921110,0.010884,0.001501
10107,19921111,0.009421,0.00849
10107,19921112,-0.002667,0.000909
10107,19921113,-0.002674,-0.000173
10107,19921116,-0.005362,-0.003263
10107,19921117,-0.02965,-0.003991
10107,19921118,0.022222,0.007952
10107,19921119,0.021739,0.002513
10107,19921120,0.010638,0.006691
10107,19921123,-0.068421,-0.002786
10107,19921124,0.033898,0.00578
10107,19921125,-0.004098,0.00395
10107,19921127,0.006859,0.002414
10107,19921130,0.014986,0.003566
10107,19921201,0,-0.000414
10107,19921202,-0.025503,-0.001786
10107,19921203,0.009642,0.000825
10107,19921204,0.001364,0.005063
10107,19921207,0.017711,0.006344
10107,19921208,-0.009371,0.003187
10107,19921209,-0.005405,-0.002865
10107,19921210,-0.032609,-0.002946
10107,19921211,-0.029494,-0.001572
10107,19921214,0.008683,-0.001608
10107,19921215,-0.008608,-0.001859
10107,19921216,0.007236,-0.003274
10107,19921217,0.034483,0.008798
10107,19921218,0,0.010609
10107,19921221,0.005556,-0.000687
10107,19921222,-0.030387,-0.000408
10107,19921223,-0.005698,-0.001197
10107,19921224,0,0.002033
10107,19921228,0.002865,-0.000755
10107,19921229,-0.011429,-0.000267
10107,19921230,-0.007225,0.002177
10107,19921231,-0.005822,-0.001406
10107,19930104,-0.002928,-0.002615
10107,19930105,0.016153,-0.001476
10107,19930106,0.028902,0.001454
10107,19930107,-0.019663,-0.00737
10107,19930108,-0.001433,-0.003886
10107,19930111,0.022956,0.004118
10107,19930112,0.007013,0.000159
10107,19930113,0.016713,0.004878
10107,19930114,0,0.007283
10107,19930115,-0.016438,0.003704
10107,19930118,-0.005571,0.000169
10107,19930119,-0.009804,-0.002323
10107,19930120,0,-0.002284
10107,19930121,0.01273,0.004059
10107,19930122,-0.001397,0.002734
10107,19930125,-0.00979,0.007558
10107,19930126,-0.00565,0.000705
10107,19930127,-0.019886,-0.005279
10107,19930128,0.008696,0.000014
10107,19930129,-0.005747,0.001103
10107,19930201,0.011561,0.00821
10107,19930202,0.017143,0.001565
10107,19930203,-0.007022,0.009288
10107,19930204,-0.03819,0.00563
10107,19930205,0.047059,-0.002801
10107,19930208,-0.036517,-0.001772
10107,19930209,-0.021866,-0.006301
10107,19930210,0.019374,0.002269
10107,19930211,-0.002924,0.002945
10107,19930212,-0.019062,-0.005654
10107,19930216,-0.041854,-0.025861
10107,19930217,0.00156,-0.003966
10107,19930218,0.017134,-0.001383
10107,19930219,-0.022971,0.004327
10107,19930222,-0.037618,-0.001215
10107,19930223,0.035831,-0.000278
10107,19930224,0.055031,0.013808
10107,19930225,0.005961,0.004025
10107,19930226,-0.011852,0.003159
10107,19930301,-0.022489,-0.001302
10107,19930302,0.038344,0.011548
10107,19930303,0.001477,0.004878
10107,19930304,-0.011799,-0.00363
10107,19930305,-0.01194,-0.001313
10107,19930308,0.010574,0.015258
10107,19930309,0.007474,0.000977
10107,19930310,0.008902,0.004807
10107,19930311,0.017647,-0.003393
10107,19930312,0.028902,-0.007092
10107,19930315,-0.015449,0.00322
10107,19930316,0.001427,-0.000366
10107,19930317,-0.027066,-0.006793
10107,19930318,-0.001464,0.006452
10107,19930319,-0.01173,-0.004361
10107,19930322,-0.010386,-0.004087
10107,19930323,-0.002999,-0.00055
10107,19930324,0.037594,-0.001474
10107,19930325,0.013043,0.006459
10107,19930326,-0.008584,-0.003674
10107,19930329,0.004329,0.004251
10107,19930330,0.045977,0.003776
10107,19930331,0.016484,0.001576
10107,19930401,0.005405,-0.003257
10107,19930402,-0.034946,-0.019036
10107,19930405,0.019499,0.001157
10107,19930406,-0.019126,-0.004066
10107,19930407,0.005571,0.003148
10107,19930408,-0.01385,-0.002071
10107,19930412,0.01264,0.012213
10107,19930413,-0.01387,0.003381
10107,19930414,0.001406,-0.000281
10107,19930415,-0.021067,-0.001545
10107,19930416,-0.001435,0.000319
10107,19930419,0,-0.003324
10107,19930420,-0.002874,-0.004922
10107,19930421,-0.021614,-0.001578
10107,19930422,-0.019146,-0.006802
10107,19930423,-0.022523,-0.005138
10107,19930426,-0.012289,-0.009565
10107,19930427,0.026439,0.008341
10107,19930428,0.042424,0.001648
10107,19930429,-0.005814,0.002206
10107,19930430,0,0.003898
10107,19930503,0.00731,0.00528
10107,19930504,0.021771,0.005628
10107,19930505,0.014205,0.003117
10107,19930506,-0.022409,-0.002661
10107,19930507,-0.002865,-0.001224
10107,19930510,0.024425,0.001909
10107,19930511,-0.015428,0.003054
10107,19930512,-0.014245,0.000346
10107,19930513,-0.008671,-0.010594
10107,19930514,-0.002915,-0.000201
10107,19930517,0.011696,0.001101
10107,19930518,0.023121,0.000828
10107,19930519,0.045198,0.013576
10107,19930520,0.017568,0.006614
10107,19930521,-0.017264,-0.00749
10107,19930524,-0.004054,0.002864
10107,19930525,-0.009498,0.002933
10107,19930526,0.043836,0.00968
10107,19930527,-0.011811,-0.001434
10107,19930528,-0.015936,-0.003797
10107,19930601,0.039136,0.007014
10107,19930602,-0.005195,0.000655
10107,19930603,-0.011749,-0.001821
10107,19930604,-0.006605,-0.005294
10107,19930607,-0.007979,-0.006375
10107,19930608,-0.010724,-0.007302
10107,19930609,-0.01355,0.002752
10107,19930610,0.001374,-0.000952
10107,19930611,-0.019204,0.003408
10107,19930614,0.032168,0.001398
10107,19930615,0.00271,-0.001233
10107,19930616,-0.013514,0.001551
10107,19930617,-0.00411,0.002253
10107,19930618,-0.037139,-0.00859
10107,19930621,0.012857,0.00379
10107,19930622,-0.007052,-0.000727
10107,19930623,0.007102,-0.004067
10107,19930624,-0.00141,0.006704
10107,19930625,0,0.003476
10107,19930628,0.019774,0.009658
10107,19930629,-0.01385,-0.001965
10107,19930630,-0.011236,0.001342
10107,19930701,-0.009943,-0.001565
10107,19930702,0.001435,-0.004339
10107,19930706,-0.014327,-0.007339
10107,19930707,-0.030523,0.001197
10107,19930708,0.017991,0.009441
10107,19930709,-0.002946,0.000738
10107,19930712,-0.01034,0.001868
10107,19930713,-0.01194,-0.000401
10107,19930714,0.018127,0.003847
10107,19930715,-0.008902,-0.001977
10107,19930716,-0.028443,-0.006795
10107,19930719,-0.029276,-0.00134
10107,19930720,0.022222,0.002477
10107,19930721,-0.018634,-0.000773
10107,19930722,-0.017405,-0.005532
10107,19930723,0,0.004527
10107,19930726,0.008052,0.005441
10107,19930727,-0.035144,-0.001905
10107,19930728,0.036424,-0.000385
10107,19930729,0.009585,0.005474
10107,19930730,-0.063291,-0.003444
10107,19930802,-0.016892,0.004145
10107,19930803,0.003436,-0.000173
10107,19930804,0,0.000112
10107,19930805,0.023973,-0.001034
10107,19930806,-0.020067,0.001617
10107,19930809,-0.003413,0.004838
10107,19930810,-0.027397,-0.001235
10107,19930811,0.019366,0.001395
10107,19930812,0.022453,-0.002905
10107,19930813,0.016892,0.00183
10107,19930816,0.033223,0.005155
10107,19930817,-0.006431,0.003123
10107,19930818,0,0.005704
10107,19930819,-0.038835,0.000398
10107,19930820,0.026936,0.000162
10107,19930823,0.009836,-0.001097
10107,19930824,-0.01461,0.008785
10107,19930825,-0.021417,0.000602
10107,19930826,-0.02862,0.000619
10107,19930827,-0.003466,-0.000539
10107,19930830,0.010435,0.003004
10107,19930831,0.034423,0.004468
10107,19930901,0.021631,0.00043
10107,19930902,-0.001629,-0.001749
10107,19930903,-0.011419,0.000639
10107,19930907,-0.013201,-0.007682
10107,19930908,-0.003344,-0.006688
10107,19930909,0.02349,0.003959
10107,19930910,0.022951,0.008275
10107,19930913,-0.020833,-0.000125
10107,19930914,-0.01473,-0.005207
10107,19930915,0.016611,0.003547
10107,19930916,-0.006536,-0.002251
10107,19930917,0,-0.000802
10107,19930920,-0.004934,-0.005545
10107,19930921,0.004959,-0.005785
10107,19930922,0.016447,0.008295
10107,19930923,0.019417,0.00465
10107,19930924,0.015873,0.000869
10107,19930927,0.028125,0.007651
10107,19930928,0.021277,0.000735
10107,19930929,-0.011905,-0.001655
10107,19930930,-0.006024,-0.000756
10107,19931001,-0.006061,0.003285
10107,19931004,0.007622,0.000755
10107,19931005,0.007564,-0.000281
10107,19931006,0.01952,0.000006
10107,19931007,-0.008837,-0.002885
10107,19931008,0.004458,0.001709
10107,19931011,-0.005917,0.002123
10107,19931012,0.002976,0.002522
10107,19931013,-0.011869,0.002099
10107,19931014,-0.013514,0.008783
10107,19931015,-0.016743,0.004811
10107,19931018,0.027864,-0.002638
10107,19931019,-0.033133,-0.007646
10107,19931020,0.009346,-0.000962
10107,19931021,-0.018519,-0.000598
10107,19931022,0.011006,-0.002273
10107,19931025,0.001555,0.000246
10107,19931026,-0.012422,-0.001302
10107,19931027,0.004717,0.002388
10107,19931028,-0.010955,0.005229
10107,19931029,0.014241,0.002566
10107,19931101,0.00936,0.002771
10107,19931102,-0.007728,-0.000753
10107,19931103,-0.021807,-0.011894
10107,19931104,-0.025478,-0.013024
10107,19931105,0.029412,0.004101
10107,19931108,-0.003175,0.002856
10107,19931109,-0.003185,0.001959
10107,19931110,0.039936,0.006414
10107,19931111,0.003072,-0.000667
10107,19931112,0.003063,0.004444
10107,19931115,-0.016794,-0.004235
10107,19931116,0.021739,0.003557
10107,19931117,-0.018237,-0.005253
10107,19931118,-0.006192,-0.003911
10107,19931119,-0.001558,-0.002876
10107,19931122,-0.039002,-0.010593
10107,19931123,0.00487,0.005315
10107,19931124,0.017771,0.004807
10107,19931126,0.003175,0.002375
10107,19931129,0.006329,-0.002142
10107,19931130,0.006289,-0.00065
10107,19931201,0.01875,0.003473
10107,19931202,0.016871,0.002413
10107,19931203,0.034691,0.004064
10107,19931206,-0.010204,0.002907
10107,19931207,0.007364,0.000603
10107,19931208,-0.023392,-0.000171
10107,19931209,-0.028443,-0.004129
10107,19931210,0.009245,-0.000557
10107,19931213,-0.006107,0.001852
10107,19931214,-0.016897,-0.006266
10107,19931215,-0.003125,-0.001981
10107,19931216,0.003135,0.002344
10107,19931217,0.00625,0.006307
10107,19931220,0.018634,-0.000624
10107,19931221,0.006098,-0.002439
10107,19931222,-0.016667,0.003131
10107,19931223,-0.003082,0.001719
10107,19931227,-0.004637,0.005825
10107,19931228,0.02795,0.002456
10107,19931229,-0.015106,0.001305
10107,19931230,-0.003067,-0.002106
10107,19931231,-0.007692,-0.00056
10107,19940103,-0.006202,-0.003738
10107,19940104,0.00468,0.002817
10107,19940105,0.021739,0.002375
10107,19940106,0.028875,-0.000598
10107,19940107,0.007386,0.004656
10107,19940110,0.005865,0.008585
10107,19940111,-0.005831,-0.001424
10107,19940112,0.002933,0.000366
10107,19940113,-0.001462,-0.001463
10107,19940114,0.002928,0.004686
10107,19940117,-0.010219,-0.00183
10107,19940118,-0.001475,0.0014
10107,19940119,-0.016248,-0.000383
10107,19940120,0.036036,0.001709
10107,19940121,0,-0.000625
10107,19940124,-0.011594,-0.004407
10107,19940125,-0.001466,-0.002541
10107,19940126,-0.010279,0.004019
10107,19940127,0,0.007318
10107,19940128,0.007418,0.004216
10107,19940131,0.002946,0.00603
10107,19940201,0,-0.002319
10107,19940202,-0.013216,0.004276
10107,19940203,0.005952,-0.002053
10107,19940204,-0.038462,-0.022832
10107,19940207,-0.006154,0.003101
10107,19940208,-0.024768,0.000813
10107,19940209,0.011111,0.004321
10107,19940210,-0.00314,-0.006432
10107,19940211,-0.007874,0.000111
10107,19940214,0.004762,0.00097
10107,19940215,0.007899,0.004594
10107,19940216,-0.012539,0.000802
10107,19940217,-0.001587,-0.004293
10107,19940218,0.017488,-0.004819
10107,19940222,-0.00625,0.005963
10107,19940223,0.018868,-0.00144
10107,19940224,-0.013889,-0.012428
10107,19940225,0.014085,0.003666
10107,19940228,0.018519,0.004301
10107,19940301,0.009091,-0.005285
10107,19940302,-0.006006,-0.001408
10107,19940303,-0.021148,-0.00202
10107,19940304,0,0.004599
10107,19940307,0.003086,0.005603
10107,19940308,-0.003077,-0.002198
10107,19940309,-0.001543,0.001747
10107,19940310,0,-0.005796
10107,19940311,0.010819,0.004105
10107,19940314,0.025994,0.002915
10107,19940315,0.011923,0.000431
10107,19940316,-0.001473,0.005495
10107,19940317,-0.00295,0.00311
10107,19940318,0.002959,0.000596
10107,19940321,-0.017699,-0.005101
10107,19940322,0.018018,0.000759
10107,19940323,0.017699,0.000634
10107,19940324,0.011594,-0.009548
10107,19940325,0.002865,-0.005956
10107,19940328,-0.012857,-0.004821
10107,19940329,-0.044863,-0.017818
10107,19940330,0.013636,-0.015226
10107,19940331,0.013453,-0.001436
10107,19940404,-0.00295,-0.016178
10107,19940405,0.038462,0.023775
10107,19940406,0.014245,0.00057
10107,19940407,0.008427,0.006128
10107,19940408,-0.030641,-0.007574
10107,19940411,0,0.003099
10107,19940412,-0.025862,-0.004961
10107,19940413,0.001475,-0.005804
10107,19940414,-0.008837,0.000383
10107,19940415,0.008915,0.000368
10107,19940418,-0.022091,-0.00818
10107,19940419,0.061747,-0.002914
10107,19940420,0.015603,-0.003963
10107,19940421,0.022346,0.014565
10107,19940422,0.002732,0.00004
10107,19940425,0.021798,0.01026
10107,19940426,0.012667,0.001006
10107,19940428,-0.029625,-0.005135
10107,19940429,0.004071,0.004601
10107,19940502,0.032432,0.005435
10107,19940503,-0.020942,-0.000019
10107,19940504,0.01738,-0.001384
10107,19940505,-0.007884,-0.000921
10107,19940506,-0.022517,-0.008423
10107,19940509,0,-0.012205
10107,19940510,0.01897,0.005813
10107,19940511,-0.005319,-0.009966
10107,19940512,0.010695,0.003661
10107,19940513,0.021164,0.000398
10107,19940516,-0.015544,-0.001098
10107,19940517,-0.003947,0.008056
10107,19940518,0.02576,0.011022
10107,19940519,0.013522,0.00605
10107,19940520,-0.006353,-0.001934
10107,19940523,0.034527,-0.002847
10107,19940524,0.011125,0.003675
10107,19940525,0.026895,0.002551
10107,19940526,-0.009524,0.002455
10107,19940527,0.007212,0.001083
10107,19940531,0.026253,-0.00111
10107,19940601,-0.013953,0.002468
10107,19940602,-0.014151,0.001566
10107,19940603,0.011962,0.004816
10107,19940606,0.030733,0.000032
10107,19940607,-0.016055,-0.002335
10107,19940608,-0.030303,-0.004228
10107,19940609,0.004808,0.000325
10107,19940610,0.005981,0.002676
10107,19940613,0.005945,0.000597
10107,19940614,0.013002,0.00537
10107,19940615,0.012835,-0.002869
10107,19940616,-0.012673,0.001944
10107,19940617,-0.010502,-0.006465
10107,19940620,0.009434,-0.009129
10107,19940621,-0.016355,-0.009209
10107,19940622,-0.021378,0.003564
10107,19940623,-0.026699,-0.008466
10107,19940624,-0.012469,-0.013796
10107,19940627,0.04798,0.008517
10107,19940628,-0.010843,-0.00243
10107,19940629,0.001218,0.003717
10107,19940630,0.004866,-0.004662
10107,19940701,-0.026634,0.004421
10107,19940705,-0.022388,-0.000142
10107,19940706,-0.016539,-0.000266
10107,19940707,0.042691,0.004908
10107,19940708,-0.01737,0.001885
10107,19940711,-0.022727,-0.002493
10107,19940712,-0.007752,0.001046
10107,19940713,0.03125,0.003775
10107,19940714,-0.015152,0.009595
10107,19940715,-0.002564,0.001205
10107,19940718,0.03856,0.001978
10107,19940719,-0.007426,-0.002279
10107,19940720,-0.034913,-0.005033
10107,19940721,-0.01292,0.001606
10107,19940722,0.058901,0.000607
10107,19940725,0.012361,0.001687
10107,19940726,-0.015873,-0.001486
10107,19940727,-0.01737,-0.002338
10107,19940728,0,0.002472
10107,19940729,0.040404,0.009268
10107,19940801,0.036408,0.00524
10107,19940802,-0.010539,0.001339
10107,19940803,0.010651,0.000375
10107,19940804,-0.01171,-0.004757
10107,19940805,-0.004739,-0.002988
10107,19940808,0.009524,0.002179
10107,19940809,0.009434,0.000865
10107,19940810,0.011682,0.005342
10107,19940811,0.020785,-0.002709
10107,19940812,0,0.00534
10107,19940815,-0.014706,0.000008
10107,19940816,0.008037,0.005957
10107,19940817,0.018223,0.001813
10107,19940818,-0.006711,-0.00331
10107,19940819,-0.011261,0.001372
10107,19940822,-0.004556,-0.001749
10107,19940823,0.016018,0.005292
10107,19940824,0.004505,0.007261
10107,19940825,0.007848,-0.000543
10107,19940826,0.012236,0.010683
10107,19940829,0.003297,0.001949
10107,19940830,0.023001,0.003611
10107,19940831,-0.004283,-0.000536
10107,19940901,-0.034409,-0.00452
10107,19940902,-0.002227,-0.002601
10107,19940906,0,0.000327
10107,19940907,0.015625,0.000008
10107,19940908,0.018681,0.004577
10107,19940909,-0.018339,-0.00863
10107,19940912,-0.013187,-0.004105
10107,19940913,0.025612,0.003248
10107,19940914,0.001086,0.002531
10107,19940915,0.010846,0.011038
10107,19940916,-0.023605,-0.004598
10107,19940919,0,-0.00081
10107,19940920,-0.015385,-0.013782
10107,19940921,0.022321,-0.005306
10107,19940922,-0.004367,-0.000808
10107,19940923,-0.017544,-0.003
10107,19940926,-0.007813,0.001808
10107,19940927,0.016873,0.001821
10107,19940928,0.00885,0.005919
10107,19940929,-0.008772,-0.003335
10107,19940930,-0.006637,0.002191
10107,19941003,-0.004454,-0.002481
10107,19941004,-0.01566,-0.014293
10107,19941005,0.009091,-0.00385
10107,19941006,-0.018018,-0.001869
10107,19941007,-0.002294,0.005892
10107,19941010,0.006897,0.007458
10107,19941011,0.019406,0.012321
10107,19941012,0.007839,0.000321
10107,19941013,0.017778,0.003491
10107,19941014,-0.022926,0.001634
10107,19941017,-0.014525,-0.000486
10107,19941018,0.027211,-0.002003
10107,19941019,0.01766,0.004693
10107,19941020,0.034707,-0.006178
10107,19941021,-0.004193,-0.003737
10107,19941024,-0.008421,-0.007427
10107,19941025,0.0138,-0.000443
10107,19941026,0.02199,0.002656
10107,19941027,0.010246,0.006009
10107,19941028,0.008114,0.014659
10107,19941031,0.014085,-0.001537
10107,19941101,-0.003968,-0.007543
10107,19941102,0.003984,-0.002429
10107,19941103,-0.005952,0.002398
10107,19941104,-0.017964,-0.008857
10107,19941107,0.006098,-0.000546
10107,19941108,0.028283,0.004834
10107,19941109,0.001965,-0.000907
10107,19941110,-0.00098,-0.002515
10107,19941111,-0.022571,-0.003899
10107,19941114,0.036145,0.006481
10107,19941115,0.000969,-0.000829
10107,19941116,0.000968,0.000412
10107,19941117,-0.005803,-0.004403
10107,19941118,-0.001946,-0.004279
10107,19941121,-0.009747,-0.007224
10107,19941122,-0.023622,-0.017764
10107,19941123,-0.008065,-0.001167
10107,19941125,0.012195,0.006537
10107,19941128,0.018072,0.003364
10107,19941129,0.011834,0.002467
10107,19941130,-0.019493,-0.001608
10107,19941201,-0.00497,-0.009757
10107,19941202,0.010989,0.00719
10107,19941205,0.000988,0.000911
10107,19941206,0.000987,-0.001555
10107,19941207,-0.005917,-0.005231
10107,19941208,-0.007937,-0.013779
10107,19941209,0.01,0.001505
10107,19941212,0,0.003751
10107,19941213,-0.005941,0.002378
10107,19941214,0.007968,0.010255
10107,19941215,0.003953,0.003645
10107,19941216,-0.001969,0.004653
10107,19941219,-0.011834,-0.001749
10107,19941220,-0.043912,-0.000479
10107,19941221,0.02714,0.006271
10107,19941222,-0.014228,-0.000252
10107,19941223,0.004124,0.002419
10107,19941227,-0.002053,0.004504
10107,19941228,0.004115,-0.003638
10107,19941229,0.01332,0.002686
10107,19941230,-0.011122,-0.000819
10107,19950103,-0.015337,-0.00241
10107,19950104,0.007269,0.003331
10107,19950105,-0.016495,-0.000112
10107,19950106,0.016771,0.001815
10107,19950109,-0.006186,0.001042
10107,19950110,0.012448,0.002056
10107,19950111,0.006148,-0.000454
10107,19950112,-0.002037,0.000185
10107,19950113,0.02449,0.008543
10107,19950116,0.021912,0.00783
10107,19950117,0.007797,0.002278
10107,19950118,0.00677,-0.001144
10107,19950119,-0.024015,-0.005345
10107,19950120,-0.029528,-0.004909
10107,19950123,0.01927,-0.000378
10107,19950124,-0.012687,0.001967
10107,19950125,-0.004283,0.002191
10107,19950126,-0.030364,0.000549
10107,19950127,0,0.003732
10107,19950130,-0.014614,-0.004442
10107,19950131,0.006356,0.003962
10107,19950201,-0.004211,0.001851
10107,19950202,-0.002114,0.004623
10107,19950203,0.019068,0.01228
10107,19950206,0.012474,0.006086
10107,19950207,0.002053,-0.000437
10107,19950208,0.012295,0.001453
10107,19950209,0.002024,-0.000534
10107,19950210,0.00202,0.002483
10107,19950213,0,0.000329
10107,19950214,-0.002016,0.001084
10107,19950215,-0.018182,0.004785
10107,19950216,0.002058,-0.000453
10107,19950217,-0.008214,-0.005077
10107,19950221,-0.010352,-0.000282
10107,19950222,0.029289,0.004093
10107,19950223,0.002033,0.004651
10107,19950224,-0.006085,0.001726
10107,19950227,0.008163,-0.007779
10107,19950228,0.020243,0.008116
10107,19950301,0.003968,-0.002976
10107,19950302,0.007905,-0.000833
10107,19950303,-0.001961,0.001327
